      7.530E+00       2.153E-05       2.178E-05       2.218E-05       2.302E-05
      8.569E+00       1.689E-05       1.706E-05       1.734E-05       1.792E-05
      9.752E+00       1.322E-05       1.334E-05       1.353E-05       1.393E-05
      1.110E+01       1.034E-05       1.042E-05       1.055E-05       1.082E-05
      1.263E+01       8.069E-06       8.123E-06       8.215E-06       8.400E-06
      1.437E+01       6.291E-06       6.328E-06       6.390E-06       6.517E-06
      1.636E+01       4.899E-06       4.924E-06       4.967E-06       5.053E-06
      1.862E+01       3.811E-06       3.828E-06       3.857E-06       3.917E-06
      2.119E+01       2.962E-06       2.974E-06       2.994E-06       3.034E-06
      2.411E+01       2.300E-06       2.308E-06       2.322E-06       2.350E-06
      2.744E+01       1.785E-06       1.791E-06       1.800E-06       1.819E-06
      3.123E+01       1.385E-06       1.388E-06       1.395E-06       1.408E-06
      3.554E+01       1.073E-06       1.076E-06       1.080E-06       1.089E-06
      4.045E+01       8.317E-07       8.335E-07       8.364E-07       8.423E-07
      4.603E+01       6.442E-07       6.453E-07       6.473E-07       6.514E-07
      5.238E+01       4.987E-07       4.995E-07       5.009E-07       5.036E-07
      5.961E+01       3.860E-07       3.865E-07       3.875E-07       3.893E-07
      6.784E+01       2.987E-07       2.990E-07       2.997E-07       3.009E-07
      7.721E+01       2.310E-07       2.313E-07       2.317E-07       2.326E-07
      8.787E+01       1.787E-07       1.788E-07       1.791E-07       1.797E-07
      1.000E+02       1.381E-07       1.383E-07       1.385E-07       1.389E-07
